Date,Portfolio_Value,Bank,Month,Equity,momentum,ValueMomentum,VM
2021-05-18,60536.85,0.0,May 2021,60536.85,83887.71978841037,144424.56978841036,6.017690407850432
2021-05-19,60791.97,0.0,May 2021,60791.97,83692.28308282746,144484.25308282746,6.020177211784477
2021-05-20,60864.78,0.0,May 2021,60864.78,82922.03987585728,143786.81987585727,5.991117494827386
2021-05-21,60894.9,0.0,May 2021,60894.9,83034.14589105632,143929.04589105633,5.997043578794014
2021-05-24,60795.53,0.0,May 2021,60795.53,82587.10040372741,143382.6304037274,5.974276266821976
2021-05-25,61086.08,0.0,May 2021,61086.08,83024.1609432258,144110.2409432258,6.0045933726344085
2021-05-26,61770.07,0.0,May 2021,61770.07,82288.26972148241,144058.33972148242,6.002430821728434
2021-05-27,63071.3,0.0,May 2021,63071.3,83502.76634801323,146574.06634801324,6.107252764500552
2021-05-28,62716.04,0.0,May 2021,62716.04,83132.776157439,145848.816157439,6.077034006559958
2021-05-31,62882.87,0.0,May 2021,62882.87,83657.16404097182,146540.03404097183,6.105834751707159
2021-06-01,62882.36,0.0,Jun 2021,62882.36,83233.12082451112,146115.48082451112,6.08814503435463
2021-06-02,62821.36,0.0,Jun 2021,62821.36,83882.84942815478,146704.20942815478,6.112675392839782
2021-06-03,62906.8,0.0,Jun 2021,62906.8,84626.72363692767,147533.52363692765,6.147230151538652
2021-06-04,63969.38,0.0,Jun 2021,63969.38,85056.15808726892,149025.5380872689,6.209397420302872
2021-06-07,64347.59,0.0,Jun 2021,64347.59,86019.41828469672,150367.00828469673,6.265292011862364
2021-06-08,64910.34,0.0,Jun 2021,64910.34,85958.51408865672,150868.85408865672,6.28620225369403
2021-06-09,64351.81,0.0,Jun 2021,64351.81,86114.3045259066,150466.1145259066,6.269421438579442
2021-06-10,64717.45,0.0,Jun 2021,64717.45,87087.42938264427,151804.87938264426,6.3252033076101775
2021-06-11,64961.45,0.0,Jun 2021,64961.45,87800.4869455504,152761.93694555038,6.365080706064599
2021-06-14,64817.95,0.0,Jun 2021,64817.95,87722.46156865796,152540.41156865796,6.355850482027415
2021-06-15,65030.47,0.0,Jun 2021,65030.47,88417.38326513328,153447.85326513328,6.393660552713887
2021-06-16,64892.5,0.0,Jun 2021,64892.5,87864.16573145098,152756.66573145098,6.364861072143791
2021-06-17,64709.35,0.0,Jun 2021,64709.35,91110.88589925817,155820.23589925817,6.4925098291357575
2021-06-18,64454.22,0.0,Jun 2021,64454.22,90048.32728522662,154502.54728522664,6.437606136884443
2021-06-21,64720.52,0.0,Jun 2021,64720.52,90992.62891159297,155713.14891159296,6.488047871316374
2021-06-22,64702.38,0.0,Jun 2021,64702.38,91320.08812230722,156022.4681223072,6.500936171762801
2021-06-23,64215.56,0.0,Jun 2021,64215.56,90401.1124791624,154616.6724791624,6.442361353298433
2021-06-24,64745.93,0.0,Jun 2021,64745.93,90826.76323309014,155572.69323309013,6.482195551378756
2021-06-25,64969.17,0.0,Jun 2021,64969.17,92065.21040301387,157034.38040301387,6.543099183458911
2021-06-28,65496.66,0.0,Jun 2021,65496.66,92607.24048290448,158103.9004829045,6.58766252012102
2021-06-29,65736.43,0.0,Jun 2021,65736.43,92159.38078644275,157895.81078644274,6.578992116101781
2021-06-30,66381.74,0.0,Jun 2021,66381.74,93046.52435562617,159428.2643556262,6.642844348151091
2021-07-01,67518.2,0.0,Jul 2021,67518.2,93316.7916837551,160834.9916837551,6.701457986823129
2021-07-02,67799.14,0.0,Jul 2021,67799.14,93098.18440727078,160897.32440727076,6.704055183636282
2021-07-05,68144.37,0.0,Jul 2021,68144.37,94197.59549570136,162341.96549570136,6.76424856232089
2021-07-06,67292.69,0.0,Jul 2021,67292.69,94153.25490033254,161445.94490033254,6.726914370847189
2021-07-07,67007.86,0.0,Jul 2021,67007.86,95136.06743054558,162143.92743054556,6.755996976272732
2021-07-08,67167.42,0.0,Jul 2021,67167.42,94132.53840959872,161299.95840959874,6.720831600399947
2021-07-09,67153.89,0.0,Jul 2021,67153.89,95633.43274620078,162787.32274620078,6.782805114425033
2021-07-12,67386.49,0.0,Jul 2021,67386.49,96317.4290579983,163703.9190579983,6.820996627416596
2021-07-13,67547.85,0.0,Jul 2021,67547.85,97005.4595737538,164553.3095737538,6.856387898906408
2021-07-14,67804.07,0.0,Jul 2021,67804.07,96905.93576488578,164710.0057648858,6.862916906870242
2021-07-15,68650.24,0.0,Jul 2021,68650.24,97201.86181064085,165852.10181064086,6.9105042421100356
2021-07-16,73970.4,0.0,Jul 2021,73970.4,98272.30135233008,172242.70135233007,7.176779223013753
2021-07-19,82787.52,0.0,Jul 2021,82787.52,98122.30641725846,180909.82641725847,7.537909434052437
2021-07-20,81853.64,0.0,Jul 2021,81853.64,96915.89611245709,178769.5361124571,7.448730671352379
2021-07-22,82963.23,0.0,Jul 2021,82963.23,99000.87247834925,181964.10247834923,7.581837603264551
2021-07-23,83867.99,0.0,Jul 2021,83867.99,99582.73765695468,183450.72765695467,7.643780319039778
2021-07-26,84649.39,0.0,Jul 2021,84649.39,100859.32266851414,185508.71266851414,7.729529694521423
2021-07-27,84144.84,0.0,Jul 2021,84144.84,102231.60545852904,186376.44545852905,7.76568522743871
2021-07-28,83603.54,0.0,Jul 2021,83603.54,102389.54382034516,185993.08382034517,7.749711825847715
2021-07-29,83465.45,0.0,Jul 2021,83465.45,104241.7337126339,187707.1837126339,7.82113265469308
2021-07-30,84276.18,0.0,Jul 2021,84276.18,104800.17468673104,189076.35468673104,7.87818144528046
2021-08-02,83932.72,0.0,Aug 2021,83932.72,105312.47934581424,189245.19934581424,7.8852166394089265
2021-08-03,84288.59,0.0,Aug 2021,84288.59,105616.19896164449,189904.7889616445,7.9126995400685205
2021-08-04,83710.23,0.0,Aug 2021,83710.23,105158.62629224693,188868.85629224693,7.869535678843622
2021-08-05,84005.56,0.0,Aug 2021,84005.56,105664.72206071453,189670.28206071453,7.902928419196439
2021-08-06,84814.44,0.0,Aug 2021,84814.44,105898.87166504913,190713.3116650491,7.946387986043713
2021-08-09,84887.35,0.0,Aug 2021,84887.35,105628.00620241737,190515.35620241737,7.9381398417673905
2021-08-10,84098.19,0.0,Aug 2021,84098.19,102514.611743894,186612.801743894,7.775533405995583
2021-08-11,83477.16,0.0,Aug 2021,83477.16,104130.45882259232,187607.6188225923,7.816984117608013
2021-08-12,85062.65,0.0,Aug 2021,85062.65,105563.33813602425,190625.98813602424,7.942749505667677
2021-08-13,85010.19,0.0,Aug 2021,85010.19,106124.4133883862,191134.6033883862,7.963941807849425
2021-08-16,84739.21,0.0,Aug 2021,84739.21,106325.54695400846,191064.75695400848,7.961031539750353
2021-08-17,85668.89,0.0,Aug 2021,85668.89,105683.99918584927,191352.8891858493,7.973037049410387
2021-08-18,85200.13,0.0,Aug 2021,85200.13,105191.63146188205,190391.76146188204,7.932990060911751
2021-08-20,84024.5,0.0,Aug 2021,84024.5,101743.02512020044,185767.52512020044,7.740313546675019
2021-08-23,83386.28,0.0,Aug 2021,83386.28,100054.16386964652,183440.44386964652,7.643351827901938
2021-08-24,84319.54,0.0,Aug 2021,84319.54,102281.3154929057,186600.8554929057,7.775035645537738
2021-08-25,84854.39,0.0,Aug 2021,84854.39,102109.72178647439,186964.1117864744,7.790171324436432
2021-08-26,84527.13,0.0,Aug 2021,84527.13,101883.89432944564,186411.02432944564,7.767126013726902
2021-08-27,85465.05,0.0,Aug 2021,85465.05,103129.87071748816,188594.92071748816,7.858121696562007
2021-08-30,85319.62,0.0,Aug 2021,85319.62,104877.54049622623,190197.16049622622,7.924881687342759
2021-08-31,85274.11,0.0,Aug 2021,85274.11,105619.16111283243,190893.27111283242,7.953886296368017
2021-09-01,84811.61,0.0,Sep 2021,84811.61,104428.76942155417,189240.37942155416,7.885015809231423
2021-09-02,85397.55,0.0,Sep 2021,85397.55,105460.46492061755,190858.01492061757,7.952417288359065
2021-09-03,85624.11,0.0,Sep 2021,85624.11,106038.4217845524,191662.53178455238,7.985938824356349
2021-09-06,86309.94,0.0,Sep 2021,86309.94,106050.3417584525,192360.2817584525,8.01501173993552
2021-09-07,85676.39,0.0,Sep 2021,85676.39,105342.80437792483,191019.19437792484,7.959133099080201
2021-09-08,85249.24,0.0,Sep 2021,85249.24,105924.15339577055,191173.39339577057,7.965558058157107
2021-09-09,86356.74,0.0,Sep 2021,86356.74,106598.5730338746,192955.3130338746,8.039804709744775
2021-09-13,86704.06,0.0,Sep 2021,86704.06,109093.42366137507,195797.48366137507,8.158228485890628
2021-09-14,87015.53,0.0,Sep 2021,87015.53,109606.90752872975,196622.43752872973,8.192601563697073
2021-09-15,87217.87,0.0,Sep 2021,87217.87,110392.98372434167,197610.85372434166,8.23378557184757
2021-09-16,88603.93,0.0,Sep 2021,88603.93,109816.86249622339,198420.79249622338,8.267533020675975
2021-09-17,87681.8,0.0,Sep 2021,87681.8,107659.71858847095,195341.51858847094,8.139229941186288
2021-09-20,86556.43,0.0,Sep 2021,86556.43,102944.71699236208,189501.14699236208,7.895881124681753
2021-09-21,86256.52,0.0,Sep 2021,86256.52,104008.88773650429,190265.40773650428,7.927725322354345
2021-09-22,87971.09,0.0,Sep 2021,87971.09,104951.88372316588,192922.97372316587,8.038457238465245
2021-09-23,88477.55,0.0,Sep 2021,88477.55,105786.35512284741,194263.9051228474,8.094329380118642
2021-09-24,88442.82,0.0,Sep 2021,88442.82,105672.1348283157,194114.9548283157,8.088123117846488
2021-09-27,87669.36,0.0,Sep 2021,87669.36,105083.0573216121,192752.4173216121,8.031350721733837
2021-09-28,86425.1,0.0,Sep 2021,86425.1,105376.34190436658,191801.4419043666,7.991726746015275
2021-09-29,85670.06,0.0,Sep 2021,85670.06,106345.17997682418,192015.23997682417,8.000634999034341
2021-09-30,85826.37,0.0,Sep 2021,85826.37,106255.48307068016,192081.85307068017,8.003410544611674
2021-10-01,85617.92,0.0,Oct 2021,85617.92,106980.57030045087,192598.49030045088,8.02493709585212
2021-10-04,87543.76,0.0,Oct 2021,87543.76,108217.67328692286,195761.43328692287,8.15672638695512
2021-10-05,88993.61,0.0,Oct 2021,88993.61,109374.57217545867,198368.18217545867,8.265340923977444
2021-10-06,88771.16,0.0,Oct 2021,88771.16,108606.92787531503,197378.08787531505,8.224086994804793
2021-10-07,89624.53,0.0,Oct 2021,89624.53,110681.2903208644,200305.82032086438,8.346075846702682
2021-10-08,90575.21,0.0,Oct 2021,90575.21,113092.92716609413,203668.13716609415,8.48617238192059
2021-10-11,90443.16,0.0,Oct 2021,90443.16,113038.35001712326,203481.51001712325,8.478396250713468
2021-10-12,90503.43,0.0,Oct 2021,90503.43,112789.54198090774,203292.97198090772,8.470540499204489
2021-10-13,91968.34,0.0,Oct 2021,91968.34,114928.38026451066,206896.72026451066,8.620696677687944
2021-10-14,93715.61,0.0,Oct 2021,93715.61,114838.15883210892,208553.76883210894,8.68974036800454
2021-10-18,95018.06,0.0,Oct 2021,95018.06,116914.10361305854,211932.16361305854,8.830506817210772
2021-10-19,94880.71,0.0,Oct 2021,94880.71,113450.58584288387,208331.29584288388,8.68047066012016
2021-10-20,92289.4,0.0,Oct 2021,92289.4,110458.57487598718,202747.97487598716,8.447832286499464
2021-10-21,89428.77,0.0,Oct 2021,89428.77,108108.72420583702,197537.49420583702,8.23072892524321
2021-10-22,87379.33,0.0,Oct 2021,87379.33,106822.20900991984,194201.53900991986,8.091730792079995
2021-10-25,86791.49,0.0,Oct 2021,86791.49,105207.41178099954,191998.90178099956,7.999954240874982
2021-10-26,88501.53,0.0,Oct 2021,88501.53,107978.0922073796,196479.6222073796,8.186650925307484
2021-10-27,89245.77,0.0,Oct 2021,89245.77,107855.01709082887,197100.78709082888,8.212532795451203
2021-10-28,88202.89,0.0,Oct 2021,88202.89,105612.52038014817,193815.41038014815,8.075642099172839
2021-10-29,87129.12,0.0,Oct 2021,87129.12,105823.77729867253,192952.89729867253,8.039704054111356
2021-11-01,88123.36,0.0,Nov 2021,88123.36,106916.91344078159,195040.27344078157,8.126678060032566
2021-11-02,87931.11,0.0,Nov 2021,87931.11,106303.51472304211,194234.62472304213,8.093109363460089
2021-11-03,88593.13,0.0,Nov 2021,88593.13,105485.64018397151,194078.7701839715,8.086615424332146
2021-11-08,90964.8,0.0,Nov 2021,90964.8,107553.056621325,198517.85662132502,8.271577359221876
2021-11-09,91599.79,0.0,Nov 2021,91599.79,107861.27439343787,199461.06439343787,8.310877683059912
2021-11-10,91941.48,0.0,Nov 2021,91941.48,107054.952581782,198996.432581782,8.291518024240917
2021-11-11,91839.3,0.0,Nov 2021,91839.3,106668.11003049687,198507.4100304969,8.271142084604037
2021-11-12,92886.03,0.0,Nov 2021,92886.03,106582.43441560821,199468.4644156082,8.31118601731701
2021-11-15,92624.94,0.0,Nov 2021,92624.94,106011.57205927905,198636.51205927905,8.276521335803293
2021-11-16,93556.99,0.0,Nov 2021,93556.99,106629.88342466342,200186.87342466344,8.341119726027644
2021-11-17,94003.08,0.0,Nov 2021,94003.08,105750.8654067368,199753.9454067368,8.323081058614033
2021-11-18,92728.65,0.0,Nov 2021,92728.65,105011.52139583653,197740.1713958365,8.239173808159855
2021-11-22,91782.79,0.0,Nov 2021,91782.79,103334.64079668473,195117.43079668473,8.129892949861864
2021-11-23,92742.2,0.0,Nov 2021,92742.2,105572.71612919464,198314.91612919464,8.26312150538311
2021-11-24,93320.99,0.0,Nov 2021,93320.99,106359.57585446895,199680.56585446896,8.32002357726954
2021-11-25,94178.46,0.0,Nov 2021,94178.46,107725.2073673762,201903.6673673762,8.412652806974009
2021-11-26,93399.61,0.0,Nov 2021,93399.61,104164.84014592654,197564.45014592656,8.231852089413607
2021-11-29,93009.58,0.0,Nov 2021,93009.58,103721.2551247449,196730.83512474492,8.197118130197705
2021-11-30,96342.93,0.0,Nov 2021,96342.93,103131.89216038158,199474.8221603816,8.311450923349232
2021-12-01,96717.59,0.0,Dec 2021,96717.59,104668.6785397143,201386.26853971428,8.391094522488094
2021-12-02,98777.64,0.0,Dec 2021,98777.64,106041.43361029394,204819.07361029394,8.534128067095581
2021-12-03,99596.67,0.0,Dec 2021,99596.67,106546.85580560451,206143.52580560453,8.589313575233522
2021-12-06,99173.94,0.0,Dec 2021,99173.94,104405.19684690255,203579.13684690255,8.482464035287606
2021-12-07,100551.91,0.0,Dec 2021,100551.91,106312.78569889127,206864.69569889127,8.619362320787136
2021-12-08,102738.53,0.0,Dec 2021,102738.53,109806.65058696247,212545.18058696247,8.856049191123436
2021-12-09,104080.27,0.0,Dec 2021,104080.27,109905.70639144217,213985.97639144218,8.916082349643425
2021-12-10,104807.06,0.0,Dec 2021,104807.06,110796.16813949177,215603.22813949175,8.98346783914549
2021-12-13,106582.62,0.0,Dec 2021,106582.62,110588.36036880336,217170.98036880337,9.04879084870014
2021-12-14,108234.97,0.0,Dec 2021,108234.97,110526.10769049272,218761.07769049273,9.11504490377053
2021-12-15,109604.04,0.0,Dec 2021,109604.04,110493.96013033002,220098.00013033,9.170750005430417
2021-12-16,111368.87,0.0,Dec 2021,111368.87,109709.29453709176,221078.16453709174,9.21159018904549
2021-12-17,112321.99,0.0,Dec 2021,112321.99,107012.26164930142,219334.25164930144,9.138927152054226
2021-12-20,111280.57,0.0,Dec 2021,111280.57,102706.62283068195,213987.19283068198,8.916133034611748
2021-12-21,113679.93,0.0,Dec 2021,113679.93,104022.57606449166,217702.50606449164,9.070937752687152
2021-12-22,116389.43,0.0,Dec 2021,116389.43,105714.85029690794,222104.28029690793,9.254345012371164
2021-12-23,119077.19,0.0,Dec 2021,119077.19,106683.48260375932,225760.67260375933,9.406694691823306
2021-12-24,121655.83,0.0,Dec 2021,121655.83,105313.24912306316,226969.07912306316,9.457044963460964
2021-12-27,125123.41,0.0,Dec 2021,125123.41,106022.23891100682,231145.6489110068,9.631068704625283
2021-12-28,128145.57,0.0,Dec 2021,128145.57,107470.39541675267,235615.96541675268,9.817331892364695
2021-12-29,130319.64,0.0,Dec 2021,130319.64,107467.69829719662,237787.3382971966,9.907805762383193
2021-12-30,132821.86,0.0,Dec 2021,132821.86,107286.66536496866,240108.52536496863,10.004521890207027
2021-12-31,136517.29,0.0,Dec 2021,136517.29,108632.95294029468,245150.24294029467,10.21459345584561
2022-01-03,137945.85,0.0,Jan 2022,137945.85,109868.99953170525,247814.84953170526,10.325618730487719
2022-01-04,141237.51,0.0,Jan 2022,141237.51,110508.71431229392,251746.22431229393,10.489426013012247
2022-01-05,143506.79,0.0,Jan 2022,143506.79,112298.38753273757,255805.17753273758,10.658549063864065
2022-01-06,145593.33,0.0,Jan 2022,145593.33,111233.16697093485,256826.49697093485,10.701104040455618
2022-01-07,148457.45,0.0,Jan 2022,148457.45,111548.62885951156,260006.0788595116,10.833586619146317
2022-01-10,152494.58,0.0,Jan 2022,152494.58,112827.3749618204,265321.9549618204,11.055081456742517
2022-01-11,156254.45,0.0,Jan 2022,156254.45,111871.92411698472,268126.3741169847,11.171932254874363
2022-01-12,153351.08,0.0,Jan 2022,153351.08,113648.9789152584,267000.0589152584,11.125002454802432
2022-01-13,150444.43,0.0,Jan 2022,150444.43,115435.0068817387,265879.4368817387,11.078309870072447
2022-01-14,146974.3,0.0,Jan 2022,146974.3,116056.95860736676,263031.25860736676,10.959635775306948
2022-01-17,144443.26,0.0,Jan 2022,144443.26,117330.29365760325,261773.55365760328,10.907231402400136
2022-01-18,139792.7,0.0,Jan 2022,139792.7,115445.08103656814,255237.78103656817,10.63490754319034
2022-01-19,137559.15,0.0,Jan 2022,137559.15,116396.29641307345,253955.44641307346,10.581476933878061
2022-01-20,134335.52,0.0,Jan 2022,134335.52,115949.95980809696,250285.47980809695,10.428561658670706
2022-01-21,130036.72,0.0,Jan 2022,130036.72,113299.23221322005,243335.95221322007,10.138998008884169
2022-01-24,124050.89,0.0,Jan 2022,124050.89,107468.28628078845,231519.17628078844,9.646632345032852
2022-01-25,122169.97,0.0,Jan 2022,122169.97,108801.10880040834,230971.07880040834,9.623794950017015
2022-01-27,119462.53,0.0,Jan 2022,119462.53,108135.92764472609,227598.4576447261,9.483269068530253
2022-01-28,118437.69,0.0,Jan 2022,118437.69,108242.81303274978,226680.50303274978,9.445020959697908
2022-01-31,117064.79,0.0,Jan 2022,117064.79,108832.2038259232,225896.9938259232,9.412374742746799
2022-02-01,116221.95,0.0,Feb 2022,116221.95,109913.87807843497,226135.82807843498,9.422326169934792
2022-02-02,118653.67,0.0,Feb 2022,118653.67,110578.55523834383,229232.22523834382,9.551342718264326
2022-02-03,119921.57,0.0,Feb 2022,119921.57,110223.22103701206,230144.79103701207,9.589366293208837
2022-02-04,122205.45,0.0,Feb 2022,122205.45,109829.13598190896,232034.58598190895,9.668107749246206
2022-02-07,119441.93,0.0,Feb 2022,119441.93,109697.46695907897,229139.39695907896,9.547474873294957
2022-02-08,116041.18,0.0,Feb 2022,116041.18,110292.94213318347,226334.12213318347,9.430588422215978
2022-02-09,114915.73,0.0,Feb 2022,114915.73,112147.45689443377,227063.18689443375,9.460966120601405
2022-02-10,113361.37,0.0,Feb 2022,113361.37,112523.7883001075,225885.1583001075,9.411881595837812
2022-02-11,109980.39,0.0,Feb 2022,109980.39,111048.17766016768,221028.5676601677,9.209523652506988
2022-02-14,105651.38,0.0,Feb 2022,105651.38,106182.05584168248,211833.43584168248,8.826393160070104
2022-02-15,106106.72,0.0,Feb 2022,106106.72,107569.60002057908,213676.3200205791,8.903180000857462
2022-02-16,104760.96,0.0,Feb 2022,104760.96,108155.8166132743,212916.7766132743,8.871532358886428
2022-02-17,102696.16,0.0,Feb 2022,102696.16,107539.5248816302,210235.6848816302,8.759820203401258
2022-02-18,100449.59,0.0,Feb 2022,100449.59,106810.91326969497,207260.50326969498,8.635854302903958
2022-02-21,97841.08,0.0,Feb 2022,97841.08,104565.96164723505,202407.04164723505,8.433626735301461
